Sexo;Provincias;Periodo;Total
Ambos sexos;31 Navarra;2004T4;5,14
Ambos sexos;31 Navarra;2005T1;6,17
Ambos sexos;31 Navarra;2005T2;5,27
Ambos sexos;31 Navarra;2005T3;5,26
Ambos sexos;31 Navarra;2005T4;5,92
Ambos sexos;31 Navarra;2006T1;6,25
Ambos sexos;31 Navarra;2006T2;5,69
Ambos sexos;31 Navarra;2006T3;4,97
Ambos sexos;31 Navarra;2006T4;4,59
Ambos sexos;31 Navarra;2007T1;5,13
Ambos sexos;31 Navarra;2007T2;5,18
Ambos sexos;31 Navarra;2007T3;4,29
Ambos sexos;31 Navarra;2007T4;4,28
Ambos sexos;31 Navarra;2008T1;6,14
Ambos sexos;31 Navarra;2008T2;5,80
Ambos sexos;31 Navarra;2008T3;7,25
Ambos sexos;31 Navarra;2008T4;8,13
Ambos sexos;31 Navarra;2009T1;10,51
Ambos sexos;31 Navarra;2009T2;12,00
Ambos sexos;31 Navarra;2009T3;10,31
Ambos sexos;31 Navarra;2009T4;10,51
Ambos sexos;31 Navarra;2010T1;12,31
Ambos sexos;31 Navarra;2010T2;11,02
Ambos sexos;31 Navarra;2010T3;12,51
Ambos sexos;31 Navarra;2010T4;11,77
Ambos sexos;31 Navarra;2011T1;13,53
Ambos sexos;31 Navarra;2011T2;12,87
Ambos sexos;31 Navarra;2011T3;11,75
Ambos sexos;31 Navarra;2011T4;13,80
Ambos sexos;31 Navarra;2012T1;16,21
Ambos sexos;31 Navarra;2012T2;16,30
Ambos sexos;31 Navarra;2012T3;14,97
Ambos sexos;31 Navarra;2012T4;17,17
Ambos sexos;31 Navarra;2013T1;18,96
Ambos sexos;31 Navarra;2013T2;18,40
Ambos sexos;31 Navarra;2013T3;17,92
Ambos sexos;31 Navarra;2013T4;16,44
Ambos sexos;31 Navarra;2014T1;17,12
Ambos sexos;31 Navarra;2014T2;15,88
Ambos sexos;31 Navarra;2014T3;14,92
Ambos sexos;31 Navarra;2014T4;14,92
Ambos sexos;31 Navarra;2015T1;15,66
Ambos sexos;31 Navarra;2015T2;12,55
Ambos sexos;31 Navarra;2015T3;13,57
Ambos sexos;31 Navarra;2015T4;13,53
Ambos sexos;31 Navarra;2016T1;14,25
Ambos sexos;31 Navarra;2016T2;13,27
Ambos sexos;31 Navarra;2016T3;12,41
Ambos sexos;31 Navarra;2016T4;10,01
Ambos sexos;31 Navarra;2017T1;10,25
Ambos sexos;31 Navarra;2017T2;10,55
Ambos sexos;31 Navarra;2017T3;10,52
Ambos sexos;31 Navarra;2017T4;9,63
Ambos sexos;31 Navarra;2018T1;10,54
Ambos sexos;31 Navarra;2018T2;9,93
Ambos sexos;31 Navarra;2018T3;9,65
Ambos sexos;31 Navarra;2018T4;9,99
Ambos sexos;31 Navarra;2019T1;8,19
Ambos sexos;31 Navarra;2019T2;7,58
Ambos sexos;31 Navarra;2019T3;8,19
Ambos sexos;31 Navarra;2019T4;9,01
Ambos sexos;31 Navarra;2020T1;8,55
Ambos sexos;31 Navarra;2020T2;10,08
Ambos sexos;31 Navarra;2020T3;9,94
Ambos sexos;31 Navarra;2020T4;11,65
Ambos sexos;31 Navarra;2021T1;11,51
Ambos sexos;31 Navarra;2021T2;10,36
Ambos sexos;31 Navarra;2021T3;11,03
Ambos sexos;31 Navarra;2021T4;9,95
Ambos sexos;31 Navarra;2022T1;10,86
Ambos sexos;31 Navarra;2022T2;9,09
Ambos sexos;31 Navarra;2022T3;8,82
Ambos sexos;31 Navarra;2022T4;10,17
Ambos sexos;31 Navarra;2023T1;12,22
Ambos sexos;31 Navarra;2023T2;8,88
Ambos sexos;31 Navarra;2023T3;9,43
Ambos sexos;31 Navarra;2023T4;9,25
Ambos sexos;31 Navarra;2024T1;8,82
Ambos sexos;31 Navarra;2024T2;7,42
Ambos sexos;31 Navarra;2024T3;7,72
Ambos sexos;32 Ourense;2002T1;9,78
Ambos sexos;32 Ourense;2002T2;8,97
Ambos sexos;32 Ourense;2002T3;6,68
Ambos sexos;32 Ourense;2002T4;8,22
Ambos sexos;32 Ourense;2003T1;9,50
Ambos sexos;32 Ourense;2003T2;7,05
Ambos sexos;32 Ourense;2003T3;9,39
Ambos sexos;32 Ourense;2003T4;8,20
Ambos sexos;32 Ourense;2004T1;14,01
Ambos sexos;32 Ourense;2004T2;13,36
Ambos sexos;32 Ourense;2004T3;13,20
Ambos sexos;32 Ourense;2004T4;12,55
Ambos sexos;32 Ourense;2005T1;11,80
Ambos sexos;32 Ourense;2005T2;11,18
Ambos sexos;32 Ourense;2005T3;10,20
Ambos sexos;32 Ourense;2005T4;9,44
Ambos sexos;32 Ourense;2006T1;12,32
Ambos sexos;32 Ourense;2006T2;9,09
Ambos sexos;32 Ourense;2006T3;6,34
Ambos sexos;32 Ourense;2006T4;8,19
Ambos sexos;32 Ourense;2007T1;6,77
Ambos sexos;32 Ourense;2007T2;5,48
Ambos sexos;32 Ourense;2007T3;5,56
Ambos sexos;32 Ourense;2007T4;5,29
Ambos sexos;32 Ourense;2008T1;7,24
Ambos sexos;32 Ourense;2008T2;5,95
Ambos sexos;32 Ourense;2008T3;5,35
Ambos sexos;32 Ourense;2008T4;6,46
Ambos sexos;32 Ourense;2009T1;8,32
Ambos sexos;32 Ourense;2009T2;9,08
Ambos sexos;32 Ourense;2009T3;11,53
Ambos sexos;32 Ourense;2009T4;12,74
Ambos sexos;32 Ourense;2010T1;16,58
Ambos sexos;32 Ourense;2010T2;16,59
Ambos sexos;32 Ourense;2010T3;15,59
Ambos sexos;32 Ourense;2010T4;16,95
Ambos sexos;32 Ourense;2011T1;17,83
Ambos sexos;32 Ourense;2011T2;17,21
Ambos sexos;32 Ourense;2011T3;17,28
Ambos sexos;32 Ourense;2011T4;18,78
Ambos sexos;32 Ourense;2012T1;19,81
Ambos sexos;32 Ourense;2012T2;20,17
Ambos sexos;32 Ourense;2012T3;21,13
Ambos sexos;32 Ourense;2012T4;22,73
Ambos sexos;32 Ourense;2013T1;23,93
Ambos sexos;32 Ourense;2013T2;24,53
Ambos sexos;32 Ourense;2013T3;24,55
Ambos sexos;32 Ourense;2013T4;23,23
Ambos sexos;32 Ourense;2014T1;22,06
Ambos sexos;32 Ourense;2014T2;22,61
Ambos sexos;32 Ourense;2014T3;20,12
Ambos sexos;32 Ourense;2014T4;20,59
Ambos sexos;32 Ourense;2015T1;23,42
Ambos sexos;32 Ourense;2015T2;21,06
Ambos sexos;32 Ourense;2015T3;18,11
Ambos sexos;32 Ourense;2015T4;18,78
Ambos sexos;32 Ourense;2016T1;20,83
Ambos sexos;32 Ourense;2016T2;20,39
Ambos sexos;32 Ourense;2016T3;17,70
Ambos sexos;32 Ourense;2016T4;19,24
Ambos sexos;32 Ourense;2017T1;20,36
Ambos sexos;32 Ourense;2017T2;16,54
Ambos sexos;32 Ourense;2017T3;15,29
Ambos sexos;32 Ourense;2017T4;13,69
Ambos sexos;32 Ourense;2018T1;14,27
Ambos sexos;32 Ourense;2018T2;13,36
Ambos sexos;32 Ourense;2018T3;14,25
Ambos sexos;32 Ourense;2018T4;13,12
Ambos sexos;32 Ourense;2019T1;14,87
Ambos sexos;32 Ourense;2019T2;10,92
Ambos sexos;32 Ourense;2019T3;13,06
Ambos sexos;32 Ourense;2019T4;12,88
Ambos sexos;32 Ourense;2020T1;13,15
Ambos sexos;32 Ourense;2020T2;13,04
Ambos sexos;32 Ourense;2020T3;10,45
Ambos sexos;32 Ourense;2020T4;10,26
Ambos sexos;32 Ourense;2021T1;11,59
Ambos sexos;32 Ourense;2021T2;12,45
Ambos sexos;32 Ourense;2021T3;9,67
Ambos sexos;32 Ourense;2021T4;10,08
Ambos sexos;32 Ourense;2022T1;11,65
Ambos sexos;32 Ourense;2022T2;10,68
Ambos sexos;32 Ourense;2022T3;11,84
Ambos sexos;32 Ourense;2022T4;11,78
Ambos sexos;32 Ourense;2023T1;11,30
Ambos sexos;32 Ourense;2023T2;8,98
Ambos sexos;32 Ourense;2023T3;8,43
Ambos sexos;32 Ourense;2023T4;9,57
Ambos sexos;32 Ourense;2024T1;10,46
Ambos sexos;32 Ourense;2024T2;11,17
Ambos sexos;32 Ourense;2024T3;10,54
Ambos sexos;34 Palencia;2002T1;8,18
Ambos sexos;34 Palencia;2002T2;9,21
Ambos sexos;34 Palencia;2002T3;8,30
Ambos sexos;34 Palencia;2002T4;8,27
Ambos sexos;34 Palencia;2003T1;9,05
Ambos sexos;34 Palencia;2003T2;8,59
Ambos sexos;34 Palencia;2003T3;10,12
Ambos sexos;34 Palencia;2003T4;9,00
Ambos sexos;34 Palencia;2004T1;9,10
Ambos sexos;34 Palencia;2004T2;7,48
Ambos sexos;34 Palencia;2004T3;6,20
Ambos sexos;34 Palencia;2004T4;7,00
Ambos sexos;34 Palencia;2005T1;10,70
Ambos sexos;34 Palencia;2005T2;8,97
Ambos sexos;34 Palencia;2005T3;4,69
Ambos sexos;34 Palencia;2005T4;5,21
Ambos sexos;34 Palencia;2006T1;8,15
Ambos sexos;34 Palencia;2006T2;8,86
Ambos sexos;34 Palencia;2006T3;5,65
Ambos sexos;34 Palencia;2006T4;6,11
Ambos sexos;34 Palencia;2007T1;6,22
Ambos sexos;34 Palencia;2007T2;6,75
Ambos sexos;34 Palencia;2007T3;6,09
Ambos sexos;34 Palencia;2007T4;5,58
Ambos sexos;34 Palencia;2008T1;7,44
Ambos sexos;34 Palencia;2008T2;9,20
Ambos sexos;34 Palencia;2008T3;10,68
Ambos sexos;34 Palencia;2008T4;11,51
Ambos sexos;34 Palencia;2009T1;17,06
Ambos sexos;34 Palencia;2009T2;14,93
Ambos sexos;34 Palencia;2009T3;13,61
Ambos sexos;34 Palencia;2009T4;12,77
Ambos sexos;34 Palencia;2010T1;14,19
Ambos sexos;34 Palencia;2010T2;15,55
Ambos sexos;34 Palencia;2010T3;14,22
Ambos sexos;34 Palencia;2010T4;16,70
Ambos sexos;34 Palencia;2011T1;18,56
Ambos sexos;34 Palencia;2011T2;17,15
Ambos sexos;34 Palencia;2011T3;17,79
Ambos sexos;34 Palencia;2011T4;17,69
Ambos sexos;34 Palencia;2012T1;18,80
Ambos sexos;34 Palencia;2012T2;20,15
Ambos sexos;34 Palencia;2012T3;18,30
Ambos sexos;34 Palencia;2012T4;18,74
Ambos sexos;34 Palencia;2013T1;22,19
Ambos sexos;34 Palencia;2013T2;20,17
Ambos sexos;34 Palencia;2013T3;21,84
Ambos sexos;34 Palencia;2013T4;21,16
Ambos sexos;34 Palencia;2014T1;23,26
Ambos sexos;34 Palencia;2014T2;21,14
Ambos sexos;34 Palencia;2014T3;21,63
Ambos sexos;34 Palencia;2014T4;23,22
Ambos sexos;34 Palencia;2015T1;25,36
Ambos sexos;34 Palencia;2015T2;19,48
Ambos sexos;34 Palencia;2015T3;17,31
Ambos sexos;34 Palencia;2015T4;19,09
Ambos sexos;34 Palencia;2016T1;17,97
Ambos sexos;34 Palencia;2016T2;15,73
Ambos sexos;34 Palencia;2016T3;13,29
Ambos sexos;34 Palencia;2016T4;13,86
Ambos sexos;34 Palencia;2017T1;14,32
Ambos sexos;34 Palencia;2017T2;14,11
Ambos sexos;34 Palencia;2017T3;13,01
Ambos sexos;34 Palencia;2017T4;13,07
Ambos sexos;34 Palencia;2018T1;12,44
Ambos sexos;34 Palencia;2018T2;9,12
Ambos sexos;34 Palencia;2018T3;11,52
Ambos sexos;34 Palencia;2018T4;15,00
Ambos sexos;34 Palencia;2019T1;13,24
Ambos sexos;34 Palencia;2019T2;12,42
Ambos sexos;34 Palencia;2019T3;6,95
Ambos sexos;34 Palencia;2019T4;9,35
Ambos sexos;34 Palencia;2020T1;12,63
Ambos sexos;34 Palencia;2020T2;12,09
Ambos sexos;34 Palencia;2020T3;11,32
Ambos sexos;34 Palencia;2020T4;9,64
Ambos sexos;34 Palencia;2021T1;11,24
Ambos sexos;34 Palencia;2021T2;9,87
Ambos sexos;34 Palencia;2021T3;8,65
Ambos sexos;34 Palencia;2021T4;10,21
Ambos sexos;34 Palencia;2022T1;10,67
Ambos sexos;34 Palencia;2022T2;10,66
Ambos sexos;34 Palencia;2022T3;7,98
Ambos sexos;34 Palencia;2022T4;8,72
Ambos sexos;34 Palencia;2023T1;11,76
Ambos sexos;34 Palencia;2023T2;9,03
Ambos sexos;34 Palencia;2023T3;6,92
Ambos sexos;34 Palencia;2023T4;7,23
Ambos sexos;34 Palencia;2024T1;8,11
Ambos sexos;34 Palencia;2024T2;7,14
Ambos sexos;34 Palencia;2024T3;5,92
Ambos sexos;35 Palmas, Las;2002T1;10,12
Ambos sexos;35 Palmas, Las;2002T2;11,03
Ambos sexos;35 Palmas, Las;2002T3;11,05
Ambos sexos;35 Palmas, Las;2002T4;10,61
Ambos sexos;35 Palmas, Las;2003T1;10,01
Ambos sexos;35 Palmas, Las;2003T2;10,56
Ambos sexos;35 Palmas, Las;2003T3;10,62
Ambos sexos;35 Palmas, Las;2003T4;10,51
Ambos sexos;35 Palmas, Las;2004T1;11,88
Ambos sexos;35 Palmas, Las;2004T2;11,17
Ambos sexos;35 Palmas, Las;2004T3;10,47
Ambos sexos;35 Palmas, Las;2004T4;10,49
Ambos sexos;35 Palmas, Las;2005T1;14,10
Ambos sexos;35 Palmas, Las;2005T2;13,20
Ambos sexos;35 Palmas, Las;2005T3;11,41
Ambos sexos;35 Palmas, Las;2005T4;12,00
Ambos sexos;35 Palmas, Las;2006T1;12,19
Ambos sexos;35 Palmas, Las;2006T2;11,12
Ambos sexos;35 Palmas, Las;2006T3;12,62
Ambos sexos;35 Palmas, Las;2006T4;11,94
Ambos sexos;35 Palmas, Las;2007T1;10,66
Ambos sexos;35 Palmas, Las;2007T2;11,07
Ambos sexos;35 Palmas, Las;2007T3;11,21
Ambos sexos;35 Palmas, Las;2007T4;11,99
Ambos sexos;35 Palmas, Las;2008T1;15,05
Ambos sexos;35 Palmas, Las;2008T2;17,03
Ambos sexos;35 Palmas, Las;2008T3;18,45
Ambos sexos;35 Palmas, Las;2008T4;22,31
Ambos sexos;35 Palmas, Las;2009T1;27,63
Ambos sexos;35 Palmas, Las;2009T2;27,06
Ambos sexos;35 Palmas, Las;2009T3;27,63
Ambos sexos;35 Palmas, Las;2009T4;28,80
Ambos sexos;35 Palmas, Las;2010T1;28,91
Ambos sexos;35 Palmas, Las;2010T2;31,93
Ambos sexos;35 Palmas, Las;2010T3;30,32
Ambos sexos;35 Palmas, Las;2010T4;31,36
Ambos sexos;35 Palmas, Las;2011T1;30,51
Ambos sexos;35 Palmas, Las;2011T2;32,05
Ambos sexos;35 Palmas, Las;2011T3;30,93
Ambos sexos;35 Palmas, Las;2011T4;31,66
Ambos sexos;35 Palmas, Las;2012T1;33,10
Ambos sexos;35 Palmas, Las;2012T2;35,38
Ambos sexos;35 Palmas, Las;2012T3;33,97
Ambos sexos;35 Palmas, Las;2012T4;33,54
Ambos sexos;35 Palmas, Las;2013T1;34,53
Ambos sexos;35 Palmas, Las;2013T2;34,53
Ambos sexos;35 Palmas, Las;2013T3;36,76
Ambos sexos;35 Palmas, Las;2013T4;33,47
Ambos sexos;35 Palmas, Las;2014T1;31,98
Ambos sexos;35 Palmas, Las;2014T2;32,59
Ambos sexos;35 Palmas, Las;2014T3;35,22
Ambos sexos;35 Palmas, Las;2014T4;32,70
Ambos sexos;35 Palmas, Las;2015T1;31,60
Ambos sexos;35 Palmas, Las;2015T2;30,53
Ambos sexos;35 Palmas, Las;2015T3;29,70
Ambos sexos;35 Palmas, Las;2015T4;27,64
Ambos sexos;35 Palmas, Las;2016T1;25,73
Ambos sexos;35 Palmas, Las;2016T2;27,32
Ambos sexos;35 Palmas, Las;2016T3;26,88
Ambos sexos;35 Palmas, Las;2016T4;25,25
Ambos sexos;35 Palmas, Las;2017T1;27,16
Ambos sexos;35 Palmas, Las;2017T2;26,09
Ambos sexos;35 Palmas, Las;2017T3;23,51
Ambos sexos;35 Palmas, Las;2017T4;21,48
Ambos sexos;35 Palmas, Las;2018T1;20,93
Ambos sexos;35 Palmas, Las;2018T2;19,73
Ambos sexos;35 Palmas, Las;2018T3;19,75
Ambos sexos;35 Palmas, Las;2018T4;20,53
Ambos sexos;35 Palmas, Las;2019T1;23,04
Ambos sexos;35 Palmas, Las;2019T2;23,38
Ambos sexos;35 Palmas, Las;2019T3;22,86
Ambos sexos;35 Palmas, Las;2019T4;19,60
Ambos sexos;35 Palmas, Las;2020T1;17,43
Ambos sexos;35 Palmas, Las;2020T2;20,45
Ambos sexos;35 Palmas, Las;2020T3;24,41
Ambos sexos;35 Palmas, Las;2020T4;25,88
Ambos sexos;35 Palmas, Las;2021T1;26,24
Ambos sexos;35 Palmas, Las;2021T2;24,55
Ambos sexos;35 Palmas, Las;2021T3;25,05
Ambos sexos;35 Palmas, Las;2021T4;18,38
Ambos sexos;35 Palmas, Las;2022T1;20,71
Ambos sexos;35 Palmas, Las;2022T2;17,56
Ambos sexos;35 Palmas, Las;2022T3;17,55
Ambos sexos;35 Palmas, Las;2022T4;13,46
Ambos sexos;35 Palmas, Las;2023T1;15,57
Ambos sexos;35 Palmas, Las;2023T2;14,86
Ambos sexos;35 Palmas, Las;2023T3;14,48
Ambos sexos;35 Palmas, Las;2023T4;15,28
Ambos sexos;35 Palmas, Las;2024T1;15,44
Ambos sexos;35 Palmas, Las;2024T2;13,64
Ambos sexos;35 Palmas, Las;2024T3;14,96
Ambos sexos;36 Pontevedra;2002T1;14,70
Ambos sexos;36 Pontevedra;2002T2;13,57
Ambos sexos;36 Pontevedra;2002T3;12,52
Ambos sexos;36 Pontevedra;2002T4;13,89
Ambos sexos;36 Pontevedra;2003T1;15,45
Ambos sexos;36 Pontevedra;2003T2;13,68
Ambos sexos;36 Pontevedra;2003T3;13,80
Ambos sexos;36 Pontevedra;2003T4;14,34
Ambos sexos;36 Pontevedra;2004T1;15,12
Ambos sexos;36 Pontevedra;2004T2;14,63
Ambos sexos;36 Pontevedra;2004T3;12,72
Ambos sexos;36 Pontevedra;2004T4;14,16
Ambos sexos;36 Pontevedra;2005T1;12,03
Ambos sexos;36 Pontevedra;2005T2;13,03
Ambos sexos;36 Pontevedra;2005T3;9,45
Ambos sexos;36 Pontevedra;2005T4;9,68
Ambos sexos;36 Pontevedra;2006T1;10,35
Ambos sexos;36 Pontevedra;2006T2;9,16
Ambos sexos;36 Pontevedra;2006T3;8,04
Ambos sexos;36 Pontevedra;2006T4;8,62
Ambos sexos;36 Pontevedra;2007T1;8,82
Ambos sexos;36 Pontevedra;2007T2;8,21
Ambos sexos;36 Pontevedra;2007T3;7,51
Ambos sexos;36 Pontevedra;2007T4;7,53
Ambos sexos;36 Pontevedra;2008T1;8,38
Ambos sexos;36 Pontevedra;2008T2;9,14
Ambos sexos;36 Pontevedra;2008T3;10,07
Ambos sexos;36 Pontevedra;2008T4;11,96
Ambos sexos;36 Pontevedra;2009T1;15,25
Ambos sexos;36 Pontevedra;2009T2;15,58
Ambos sexos;36 Pontevedra;2009T3;15,03
Ambos sexos;36 Pontevedra;2009T4;15,15
Ambos sexos;36 Pontevedra;2010T1;18,25
Ambos sexos;36 Pontevedra;2010T2;18,23
Ambos sexos;36 Pontevedra;2010T3;17,75
Ambos sexos;36 Pontevedra;2010T4;18,55
Ambos sexos;36 Pontevedra;2011T1;20,47
Ambos sexos;36 Pontevedra;2011T2;19,17
Ambos sexos;36 Pontevedra;2011T3;20,32
Ambos sexos;36 Pontevedra;2011T4;22,86
Ambos sexos;36 Pontevedra;2012T1;25,08
Ambos sexos;36 Pontevedra;2012T2;25,54
Ambos sexos;36 Pontevedra;2012T3;23,76
Ambos sexos;36 Pontevedra;2012T4;23,63
Ambos sexos;36 Pontevedra;2013T1;24,75
Ambos sexos;36 Pontevedra;2013T2;25,22
Ambos sexos;36 Pontevedra;2013T3;24,25
Ambos sexos;36 Pontevedra;2013T4;24,75
Ambos sexos;36 Pontevedra;2014T1;25,81
Ambos sexos;36 Pontevedra;2014T2;24,33
Ambos sexos;36 Pontevedra;2014T3;23,23
Ambos sexos;36 Pontevedra;2014T4;25,46
Ambos sexos;36 Pontevedra;2015T1;25,58
Ambos sexos;36 Pontevedra;2015T2;23,34
Ambos sexos;36 Pontevedra;2015T3;20,47
Ambos sexos;36 Pontevedra;2015T4;20,47
Ambos sexos;36 Pontevedra;2016T1;20,67
Ambos sexos;36 Pontevedra;2016T2;20,52
Ambos sexos;36 Pontevedra;2016T3;17,89
Ambos sexos;36 Pontevedra;2016T4;18,47
Ambos sexos;36 Pontevedra;2017T1;19,63
Ambos sexos;36 Pontevedra;2017T2;18,99
Ambos sexos;36 Pontevedra;2017T3;16,87
Ambos sexos;36 Pontevedra;2017T4;17,76
Ambos sexos;36 Pontevedra;2018T1;18,66
Ambos sexos;36 Pontevedra;2018T2;16,38
Ambos sexos;36 Pontevedra;2018T3;14,65
Ambos sexos;36 Pontevedra;2018T4;14,38
Ambos sexos;36 Pontevedra;2019T1;15,85
Ambos sexos;36 Pontevedra;2019T2;14,28
Ambos sexos;36 Pontevedra;2019T3;13,18
Ambos sexos;36 Pontevedra;2019T4;13,86
Ambos sexos;36 Pontevedra;2020T1;15,27
Ambos sexos;36 Pontevedra;2020T2;13,88
Ambos sexos;36 Pontevedra;2020T3;14,10
Ambos sexos;36 Pontevedra;2020T4;13,27
Ambos sexos;36 Pontevedra;2021T1;14,98
Ambos sexos;36 Pontevedra;2021T2;14,37
Ambos sexos;36 Pontevedra;2021T3;13,04
Ambos sexos;36 Pontevedra;2021T4;12,60
Ambos sexos;36 Pontevedra;2022T1;13,52
Ambos sexos;36 Pontevedra;2022T2;12,27
Ambos sexos;36 Pontevedra;2022T3;13,18
Ambos sexos;36 Pontevedra;2022T4;11,66
Ambos sexos;36 Pontevedra;2023T1;11,87
Ambos sexos;36 Pontevedra;2023T2;10,55
Ambos sexos;36 Pontevedra;2023T3;10,90
Ambos sexos;36 Pontevedra;2023T4;10,65
Ambos sexos;36 Pontevedra;2024T1;13,10
Ambos sexos;36 Pontevedra;2024T2;11,78
Ambos sexos;36 Pontevedra;2024T3;10,29
Ambos sexos;26 Rioja, La;2002T1;7,05
Ambos sexos;26 Rioja, La;2002T2;7,76
Ambos sexos;26 Rioja, La;2002T3;7,74
Ambos sexos;26 Rioja, La;2002T4;5,65
Ambos sexos;26 Rioja, La;2003T1;6,46
Ambos sexos;26 Rioja, La;2003T2;5,11
Ambos sexos;26 Rioja, La;2003T3;5,81
Ambos sexos;26 Rioja, La;2003T4;6,75
Ambos sexos;26 Rioja, La;2004T1;7,86
Ambos sexos;26 Rioja, La;2004T2;5,27
Ambos sexos;26 Rioja, La;2004T3;5,98
Ambos sexos;26 Rioja, La;2004T4;4,68
Ambos sexos;26 Rioja, La;2005T1;7,62
Ambos sexos;26 Rioja, La;2005T2;6,42
Ambos sexos;26 Rioja, La;2005T3;4,77
Ambos sexos;26 Rioja, La;2005T4;6,69
Ambos sexos;26 Rioja, La;2006T1;5,85
Ambos sexos;26 Rioja, La;2006T2;5,99
Ambos sexos;26 Rioja, La;2006T3;5,73
Ambos sexos;26 Rioja, La;2006T4;6,88
Ambos sexos;26 Rioja, La;2007T1;6,70
Ambos sexos;26 Rioja, La;2007T2;5,07
Ambos sexos;26 Rioja, La;2007T3;5,42
Ambos sexos;26 Rioja, La;2007T4;5,88
Ambos sexos;26 Rioja, La;2008T1;6,63
Ambos sexos;26 Rioja, La;2008T2;6,89
Ambos sexos;26 Rioja, La;2008T3;8,25
Ambos sexos;26 Rioja, La;2008T4;9,80
Ambos sexos;26 Rioja, La;2009T1;11,27
Ambos sexos;26 Rioja, La;2009T2;12,57
Ambos sexos;26 Rioja, La;2009T3;12,99
Ambos sexos;26 Rioja, La;2009T4;13,76
Ambos sexos;26 Rioja, La;2010T1;14,86
Ambos sexos;26 Rioja, La;2010T2;12,17
Ambos sexos;26 Rioja, La;2010T3;13,97
Ambos sexos;26 Rioja, La;2010T4;15,58
Ambos sexos;26 Rioja, La;2011T1;15,77
Ambos sexos;26 Rioja, La;2011T2;16,75
Ambos sexos;26 Rioja, La;2011T3;17,70
Ambos sexos;26 Rioja, La;2011T4;18,61
Ambos sexos;26 Rioja, La;2012T1;20,10
Ambos sexos;26 Rioja, La;2012T2;22,81
Ambos sexos;26 Rioja, La;2012T3;20,54
Ambos sexos;26 Rioja, La;2012T4;18,82
Ambos sexos;26 Rioja, La;2013T1;19,26
Ambos sexos;26 Rioja, La;2013T2;20,94
Ambos sexos;26 Rioja, La;2013T3;19,70
Ambos sexos;26 Rioja, La;2013T4;20,24
Ambos sexos;26 Rioja, La;2014T1;19,58
Ambos sexos;26 Rioja, La;2014T2;17,66
Ambos sexos;26 Rioja, La;2014T3;18,23
Ambos sexos;26 Rioja, La;2014T4;17,17
Ambos sexos;26 Rioja, La;2015T1;17,58
Ambos sexos;26 Rioja, La;2015T2;16,39
Ambos sexos;26 Rioja, La;2015T3;13,59
Ambos sexos;26 Rioja, La;2015T4;13,97
Ambos sexos;26 Rioja, La;2016T1;14,38
Ambos sexos;26 Rioja, La;2016T2;15,29
Ambos sexos;26 Rioja, La;2016T3;13,57
Ambos sexos;26 Rioja, La;2016T4;10,90
Ambos sexos;26 Rioja, La;2017T1;12,92
Ambos sexos;26 Rioja, La;2017T2;10,92
Ambos sexos;26 Rioja, La;2017T3;12,62
Ambos sexos;26 Rioja, La;2017T4;11,51
Ambos sexos;26 Rioja, La;2018T1;11,03
Ambos sexos;26 Rioja, La;2018T2;10,68
Ambos sexos;26 Rioja, La;2018T3;9,60
Ambos sexos;26 Rioja, La;2018T4;10,30
Ambos sexos;26 Rioja, La;2019T1;11,10
Ambos sexos;26 Rioja, La;2019T2;9,86
Ambos sexos;26 Rioja, La;2019T3;8,99
Ambos sexos;26 Rioja, La;2019T4;9,89
Ambos sexos;26 Rioja, La;2020T1;11,21
Ambos sexos;26 Rioja, La;2020T2;10,11
Ambos sexos;26 Rioja, La;2020T3;11,52
Ambos sexos;26 Rioja, La;2020T4;10,36
Ambos sexos;26 Rioja, La;2021T1;12,02
Ambos sexos;26 Rioja, La;2021T2;11,49
Ambos sexos;26 Rioja, La;2021T3;12,38
Ambos sexos;26 Rioja, La;2021T4;10,53
Ambos sexos;26 Rioja, La;2022T1;11,33
Ambos sexos;26 Rioja, La;2022T2;10,42
Ambos sexos;26 Rioja, La;2022T3;7,93
Ambos sexos;26 Rioja, La;2022T4;8,52
Ambos sexos;26 Rioja, La;2023T1;10,26
Ambos sexos;26 Rioja, La;2023T2;7,75
Ambos sexos;26 Rioja, La;2023T3;9,78
Ambos sexos;26 Rioja, La;2023T4;9,71
Ambos sexos;26 Rioja, La;2024T1;11,04
Ambos sexos;26 Rioja, La;2024T2;9,14
Ambos sexos;26 Rioja, La;2024T3;10,22
Ambos sexos;37 Salamanca;2002T1;13,51
Ambos sexos;37 Salamanca;2002T2;13,71
Ambos sexos;37 Salamanca;2002T3;12,62
Ambos sexos;37 Salamanca;2002T4;12,79
Ambos sexos;37 Salamanca;2003T1;16,76
Ambos sexos;37 Salamanca;2003T2;15,17
Ambos sexos;37 Salamanca;2003T3;13,62
Ambos sexos;37 Salamanca;2003T4;15,96
Ambos sexos;37 Salamanca;2004T1;17,22
Ambos sexos;37 Salamanca;2004T2;16,33
Ambos sexos;37 Salamanca;2004T3;14,40
Ambos sexos;37 Salamanca;2004T4;14,57
Ambos sexos;37 Salamanca;2005T1;10,16
Ambos sexos;37 Salamanca;2005T2;8,31
Ambos sexos;37 Salamanca;2005T3;7,20
Ambos sexos;37 Salamanca;2005T4;11,92
Ambos sexos;37 Salamanca;2006T1;11,11
Ambos sexos;37 Salamanca;2006T2;9,00
Ambos sexos;37 Salamanca;2006T3;9,72
Ambos sexos;37 Salamanca;2006T4;10,37
